CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Subscription trend,Subscription duration
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,981",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,918",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,315",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,922",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,234",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,568",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,290",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,209",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,110",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,392",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,358",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,568",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,265",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,190",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,053",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,751",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,496",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,231",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,154",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,824",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,906",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,035",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,115",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,405",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,843",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,114",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,441",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,171",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,126",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,623",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,914",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,355",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,653",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,386",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,069",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,362",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,303",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,028",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,128",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,088",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,897",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,812",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,913",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,008",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,440",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,616",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,187",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,677",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,362",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,964",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,091",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,450",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,100",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,369",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,327",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,371",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,019",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,387",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,607",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,037",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,458",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,252",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,305",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,753",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,014",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,650",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,255",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,129",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,344",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,629",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,010",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,870",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,231",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,056",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,999",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,775",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,858",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,309",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,219",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,196",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,659",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,046",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,609",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,926",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,236",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,709",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,641",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,332",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,938",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,517",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,008",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,404",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,871",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,250",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,266",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,366",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,232",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,620",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,562",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,692",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,192",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,527",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,692",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,808",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,701",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,862",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,313",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,864",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,383",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,389",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,666",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,276",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,406",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,875",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,326",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,548",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,691",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,527",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,240",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,000",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,052",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,005",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,877",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,132",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,489",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,031",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,134",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,211",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,968",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,866",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,064",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,519",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,313",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,454",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,126",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,312",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,155",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,020",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,684",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,651",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,534",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,920",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,527",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,521",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,941",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,415",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,684",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,974",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,026",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,901",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,434",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,312",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,001",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,833",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,769",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,185",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,223",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,429",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,145",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,851",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,422",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,883",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,337",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,364",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,351",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,585",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,190",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,659",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,250",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,020",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,374",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,690",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,088",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,698",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,817",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,408",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,181",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,671",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,021",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,052",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,904",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,136",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,094",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,090",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,509",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,020",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,712",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,735",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,163",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,948",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,972",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,549",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,375",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,981",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,040",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,285",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,812",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,184",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,468",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,452",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,363",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,969",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,407",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,908",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,912",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,303",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,539",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,876",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,806",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,513",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,780",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,754",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,922",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,395",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,065",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,397",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,672",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,557",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,584",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,328",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,293",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,470",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,541",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,543",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,999",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,242",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,797",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,772",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,837",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,519",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,995",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,971",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,427",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,740",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,631",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,120",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,152",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,687",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,066",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,011",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,067",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,375",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,812",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,623",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,488",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,805",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,759",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,299",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,549",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,333",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,674",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,637",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,684",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,128",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,482",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,956",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,348",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,261",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,170",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,119",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,351",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,816",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,813",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,605",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,753",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,324",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,216",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,112",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,905",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,915",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,968",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,844",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,803",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,738",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,064",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,736",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,340",Cancelled,366
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,816",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,772",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,648",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,393",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,450",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,116",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,670",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,520",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,075",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,717",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,844",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,263",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,783",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,762",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,728",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,851",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,787",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,855",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,326",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,532",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,882",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,262",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,284",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,260",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,958",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,193",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,531",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,004",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,540",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,262",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,769",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,664",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,713",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,124",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,661",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,727",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,913",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,882",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,856",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,220",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,897",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,843",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,212",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,179",Renewed,365
